"stn","Cruise","CTD","depth_m","Month","Day","Year","LatitudeDegN","LongitudeDegE","AmpliconTotal","Trichodesmium","UCYN_A","UCYN_BC","Other_Cyano","MG1","Other_GammaProt","C3a","C1d","DeltaProt","AlphaProt","Bradyrhizobium","VNF_methylomo.9999s","Other","MetaTotal","Trichodesmium.1","UCYN_A.1","UCYN_BC.1","Other_Cyano.1","MG1.1","Other_GammaProt.1","C3a.1","C1d.1","DeltaProt.1","AlphaProt.1","Bradyrhizobium.1","VNF_methylomo.9999s.1","Other.1"
"IN171","IO9N",0,7,4,16,2016,8.464125,87.83091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3
"IN172","IO9N",0,7,4,16,2016,8.720113,87.6324,27,19,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"IN173","IO9N",0,7,4,16,2016,8.86176,87.52251,658,282,0,6,0,133,128,8,0,0,84,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"IN174","IO9N",0,7,4,17,2016,9.088572,87.34974,14999,6251,0,114,0,3521,2062,0,0,0,2060,0,991,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"IN175","IO9N",0,7,4,17,2016,9.218977,87.25007,67162,17857,0,1784,0,19865,11542,3405,0,0,9672,0,3037,0,5,3,0,0,0,1,0,0,0,0,1,0,0,0
"IN176","IO9N",0,7,4,17,2016,9.458177,87.06915,173628,30865,0,12644,0,50838,33371,0,0,0,34249,0,11661,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"IN177","IO9N",0,7,4,17,2016,9.658243,87.3772,63006,15145,0,176,0,18201,14307,561,0,0,10665,0,3948,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN178","IO9N",0,7,4,17,2016,9.96645,87.85152,4967,1588,0,125,0,1783,808,0,0,0,587,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN179","IO9N",0,7,4,17,2016,9.966582,87.57122,4042,2232,0,155,0,612,672,0,0,0,371,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
"IN180","IO9N",0,7,4,17,2016,9.9663,87.29932,1842,747,0,107,0,261,431,0,33,0,210,0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"IN181","IO9N",0,7,4,17,2016,9.89185,87.02016,2006,485,0,5,0,767,461,0,0,0,238,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN182","IO9N",0,7,4,18,2016,9.827908,86.78237,21662,2030,0,2270,10,6465,2674,0,0,0,6681,0,1532,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2
"IN183","IO9N",0,7,4,18,2016,9.895022,86.50598,75729,17555,0,0,0,21680,12973,0,0,0,15525,0,7993,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"IN184","IO9N",0,7,4,18,2016,9.968927,86.19996,23514,4567,0,0,0,8662,2304,0,0,0,5919,0,2062,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"IN185","IO9N",0,7,4,18,2016,9.964892,86.05913,118644,21529,0,0,0,47579,23667,0,0,0,22049,0,3820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN186","IO9N",0,7,4,18,2016,9.95317,85.65688,6376,2065,0,69,0,2239,922,0,0,0,926,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN187","IO9N",0,7,4,18,2016,9.96386,85.42006,28126,7199,0,95,0,11183,3854,976,0,0,4054,0,677,88,5,2,0,0,0,1,0,0,0,0,0,0,0,2
"IN188","IO9N",0,7,4,18,2016,9.975257,85.17442,55780,15325,0,1004,0,16572,10127,116,0,0,11366,0,1270,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"IN189","IO9N",0,7,4,18,2016,9.972413,84.75261,46596,14835,0,1869,0,13426,7598,20,0,0,7866,0,982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"IN190","IO9N",0,7,4,19,2016,9.338335,85.03613,21241,6779,0,149,15,7004,3072,0,0,0,3883,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN191","IO9N",0,7,4,19,2016,8.857742,85.2496,19765,7243,0,50,0,8910,911,3,0,0,1542,0,1106,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
"IN192","IO9N",0,7,4,19,2016,8.256575,85.51951,150951,44482,0,9050,0,39869,31288,0,0,0,16441,0,9611,210,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"IN193","IO9N",0,7,4,19,2016,7.74711,85.747,300,80,0,0,0,55,92,0,0,0,41,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN194","IO9N",0,7,4,19,2016,8.040185,85.8932,4994,2139,54,78,0,1279,925,0,0,0,473,0,46,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"IN195","IO9N",0,7,4,19,2016,8.266043,86.00575,2070,659,0,46,0,796,312,0,0,0,227,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN196","IO9N",0,7,4,20,2016,8.49991,86.12278,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"IN197","IO9N",0,7,4,20,2016,8.78672,86.26605,847,190,9,94,0,285,130,0,0,0,106,0,33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"IN198","IO9N",0,7,4,20,2016,9.069375,86.40624,21308,5964,0,2480,0,6486,3221,0,0,0,2682,0,452,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN199","IO9N",0,7,4,20,2016,9.307015,86.52389,148246,22336,12,268,0,64990,25004,23,0,0,19585,0,16028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN200","IO9N",0,7,4,20,2016,9.59406,86.66417,153541,38039,0,203,0,53535,28422,382,0,1831,19116,0,11745,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN201","IO9N",0,7,4,20,2016,9.826952,86.79866,110,0,0,0,0,0,0,0,0,0,0,0,110,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"IN202","IO9N",0,7,4,20,2016,10.10202,86.94493,3989,1345,0,0,0,1015,979,0,0,0,421,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN206","IO9N",0,7,4,21,2016,11.04389,87.5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"IN207","IO9N",0,7,4,21,2016,11.24326,87.62321,1436,213,0,6,0,436,437,0,0,0,177,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN208","IO9N",0,7,4,21,2016,11.50823,87.78086,21745,7071,0,2921,0,5727,3642,0,0,0,1610,0,774,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
"IN209","IO9N",0,7,4,21,2016,11.71472,87.90313,5717,1455,0,8,0,1881,1468,0,0,0,470,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN210","IO9N",0,7,4,21,2016,11.97047,88.05646,164,28,0,0,0,70,50,0,0,0,12,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
"IN211","IO9N",0,7,4,21,2016,12.18778,88.18107,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN212","IO9N",0,7,4,22,2016,12.4743,88.35392,109,0,0,0,0,50,25,0,0,0,26,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN213","IO9N",0,7,4,22,2016,12.65807,88.4649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"IN215","IO9N",0,7,4,22,2016,13.1301,88.7445,133423,27508,56,2923,0,48995,27019,1281,0,0,18824,0,5883,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN216","IO9N",0,7,4,22,2016,13.39405,88.90144,108850,27238,0,1674,292,42446,17660,0,0,0,16156,0,3384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"IN217","IO9N",0,7,4,22,2016,13.60178,89.02554,1918,1522,0,0,10,294,83,0,0,0,9,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,1
"IN218","IO9N",0,7,4,22,2016,13.81327,89.15084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"IN219","IO9N",0,7,4,22,2016,14.07417,89.30612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"IN220","IO9N",0,7,4,23,2016,14.45047,89.53224,126,66,15,0,0,10,8,0,0,0,22,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2
"IN223","IO9N",0,7,4,23,2016,15.08355,89.81681,25780,7565,1278,249,88,9746,3265,0,0,0,2721,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN224","IO9N",0,7,4,23,2016,15.16478,89.80974,87492,27981,7866,765,31,28422,8438,2659,0,0,10252,0,1029,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"IN225","IO9N",0,7,4,23,2016,15.50067,89.8497,784,437,76,10,0,149,64,0,0,0,48,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2
"IN226","IO9N",0,7,4,23,2016,15.72733,89.84955,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN227","IO9N",0,7,4,23,2016,15.99841,89.84963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"IN228","IO9N",0,7,4,24,2016,16.2614,89.84933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0
"IN229","IO9N",0,7,4,24,2016,16.49956,89.84968,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN231","IO9N",0,7,4,24,2016,16.99838,89.83405,56691,14363,14567,2037,402,16712,3011,0,10,0,4630,0,959,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
"IN232","IO9N",0,7,4,24,2016,17.12366,89.84971,70779,15220,12972,2452,387,24209,7832,0,0,0,6309,0,1398,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"IN233","IO9N",0,7,4,24,2016,17.50133,89.8628,314,102,43,0,0,96,46,0,0,0,22,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"IN234","IO9N",0,7,4,24,2016,17.63698,89.85295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0
"IN235","IO9N",0,7,4,24,2016,17.88312,89.85993,408,257,18,0,0,50,33,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN236","IO9N",0,7,4,24,2016,17.63124,89.92172,164,93,16,0,0,23,19,0,0,0,13,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0
"IN237","IO9N",0,7,4,24,2016,17.28608,90.00935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"IN238","IO9N",0,7,4,25,2016,15.4025,90.1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
"NH001","NH1418",1,5,9,20,2014,19.001,-158,34959,0,13704,13510,0,2729,4991,0,0,0,0,4,0,21,252,0,0,252,0,0,0,0,0,0,0,0,0,0
"NH017","NH1418",1,5,9,20,2014,18.001,-157.65,751,699,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NH073","NH1418",1,5,9,22,2014,13.002,-155.57,19,0,19,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,252
"NH098","NH1418",1,5,9,22,2014,11.999,-155.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,189
"NH114","NH1418",1,5,9,23,2014,11.001,-154.87,24487,3,8,0,0,761,23458,0,14,0,0,0,0,243,63,0,0,0,0,0,0,0,0,0,0,0,0,63
"NH162","NH1418",1,5,9,24,2014,7.0004,-153.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,126
"NH210","NH1418",1,5,9,25,2014,4.999,-152.43,5294,0,6,0,0,5269,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NH242","NH1418",1,5,9,26,2014,1.9997,-151.39,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NH274","NH1418",1,5,9,28,2014,-2.001,-150,4,0,4,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,63
"NH322","NH1418",1,5,9,28,2014,-3.0001,-149.67,30,0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NH338","NH1418",1,5,9,29,2014,-0.9993,-150.35,93,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NH370","NH1418",1,5,9,30,2014,0.9972,-151.04,16451,0,14,0,0,0,16416,0,0,0,0,21,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,126
"NH386","NH1418",1,5,9,30,2014,1.4993,-151.22,33,0,19,0,0,0,0,0,0,0,0,0,0,14,63,0,0,0,0,0,0,0,0,0,0,0,0,63
"NH402","NH1418",1,5,10,1,2014,3.9985,-152.09,11910,0,0,0,0,0,11880,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NH418","NH1418",1,5,10,2,2014,7.9994,-153.48,1912,3,17,0,0,0,1067,0,8,0,0,0,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NH434","NH1418",1,5,10,3,2014,9.0001,-154.17,22696,0,17,16648,130,5893,0,0,8,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,63
"NH466","NH1418",1,5,10,5,2014,14.999,-156.26,20208,0,18479,1729,0,0,0,0,0,0,0,0,0,0,63,0,0,63,0,0,0,0,0,0,0,0,0,0
"NH482","NH1418",1,5,10,5,2014,16,-156.61,30240,0,29129,1111,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,252
"NH498","NH1418",1,5,10,6,2014,17,-157.3,50062,3,49919,0,0,0,0,0,0,0,0,0,0,140,630,0,0,0,0,0,0,0,0,0,0,0,0,630
"P18_001","P18",1,7,11,19,2016,32.62633,-117.5032,35209,0,27187,0,0,8005,0,0,17,0,0,0,0,0,6,0,2,0,3,1,0,0,0,0,0,0,0,0
"P18_002","P18",1,7,11,25,2016,22.00365,-109.9997,73491,27321,16648,750,67,28443,169,0,0,0,0,14,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"P18_003","P18",1,7,11,25,2016,20.99328,-109.9988,34064,8952,8666,0,0,16073,373,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,4
"P18_004","P18",1,7,11,26,2016,19.00018,-109.9997,64017,10350,22454,0,0,31118,51,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_005","P18",1,7,11,27,2016,18.00107,-109.9998,4787,0,26,0,0,4749,0,0,0,0,0,0,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"P18_006","P18",1,7,11,27,2016,17.04743,-110.0011,24557,0,28,0,0,23111,0,0,0,0,0,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_007","P18",1,7,11,27,2016,16.99967,-110.0009,8026,810,0,0,0,4079,501,459,1859,318,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,7
"P18_008","P18",1,7,11,28,2016,16.00062,-109.9997,22917,0,0,0,0,21921,43,0,0,0,836,117,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7
"P18_009","P18",1,7,11,28,2016,14.6655,-110.0004,14348,1261,0,166,0,9309,538,942,1280,835,0,0,0,17,5,0,0,0,0,4,0,0,0,0,0,0,0,1
"P18_010","P18",1,7,11,29,2016,13.99997,-110.0006,12826,12807,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_011","P18",1,7,11,29,2016,12.99987,-110.0002,44461,0,0,0,1455,42855,0,0,0,0,0,128,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_012","P18",1,7,11,30,2016,11.99993,-109.9999,22551,0,12,0,1729,19863,929,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
"P18_013","P18",1,7,11,30,2016,10.99998,-110,1628,0,24,0,0,0,0,0,0,0,0,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_014","P18",1,7,12,1,2016,9.999,-110,37354,33824,12,0,0,3059,0,0,0,0,0,368,0,91,3,1,0,0,0,0,0,0,0,0,0,0,0,2
"P18_015","P18",1,7,12,1,2016,9,-110,6114,3525,0,0,0,2589,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
"P18_016","P18",1,7,12,2,2016,7.999367,-109.9999,14808,0,5,0,0,13649,1154,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"P18_017","P18",1,7,12,2,2016,7,-110,5796,0,62,0,0,5716,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,5
"P18_018","P18",1,7,12,3,2016,5.9999,-109.997,48115,0,45,0,603,47189,0,0,0,0,0,278,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
"P18_019","P18",1,7,12,3,2016,4.940717,-110,493,18,0,0,0,442,33,0,0,0,0,0,0,0,20,0,0,0,0,16,1,0,3,0,0,0,0,0
"P18_020","P18",1,7,12,4,2016,4.0001,-109.9999,10479,0,18,0,0,10420,0,0,0,0,0,31,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"P18_021","P18",1,7,12,4,2016,3,-110,4664,0,22,0,0,4523,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_022","P18",1,7,12,5,2016,1.99985,-110.002,25023,0,32,7,0,23113,0,0,0,0,1043,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_023","P18",1,7,12,6,2016,1.000067,-109.9999,2602,77,428,0,12,10,34,0,0,0,0,1879,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_024","P18",1,7,12,7,2016,0,-110,19840,0,15,0,0,11920,0,0,5998,0,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_025","P18",1,7,12,7,2016,-1,-110,23102,0,38,0,0,22935,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_026","P18",1,7,12,8,2016,-1.99935,-109.9993,554,74,356,47,9,8,17,0,0,0,0,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"P18_027","P18",1,7,12,9,2016,-3.00105,-110.0002,3592,35,303,20,12,34,27,0,0,0,0,3161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"P18_028","P18",1,7,12,9,2016,-3.9998,-110.0001,1785,0,0,0,0,1665,58,11,51,0,0,0,0,0,36,0,0,0,0,29,3,0,2,0,0,0,0,2
"P18_029","P18",1,7,12,10,2016,-4.99995,-110,1759,0,5,0,0,1746,8,0,0,0,0,0,0,0,117,0,0,0,0,102,15,0,0,0,0,0,0,0
"P18_030","P18",1,7,12,10,2016,-5.2899,-109.59,34261,0,27,0,0,34234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_031","P18",1,7,12,11,2016,-6.180117,-108.3497,10130,8,114,0,6,9836,21,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_032","P18",1,7,12,12,2016,-7.060017,-107.1202,2042,0,0,0,0,1967,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_033","P18",1,7,12,12,2016,-8.239733,-105.4699,13772,18,78,0,0,8,13635,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_034","P18",1,7,12,13,2016,-9.120017,-104.2395,17660,0,13,0,0,17647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_035","P18",1,7,12,14,2016,-9.8897,-103.1556,9777,0,0,0,0,9273,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_036","P18",1,7,12,14,2016,-10.99945,-102.9995,25157,20,25069,5,0,47,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_037","P18",1,7,12,15,2016,-12.00085,-103.0002,17112,8,31,4,0,2850,10440,0,4,0,0,3751,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_038","P18",1,7,12,15,2016,-12.99973,-102.9993,23282,28,91,0,0,23003,11,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_039","P18",1,7,12,16,2016,-13.99963,-102.9998,316,48,190,7,6,18,21,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_040","P18",1,7,12,16,2016,-15.00013,-103.0002,27450,0,47,0,0,14833,0,0,11625,0,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_041","P18",1,7,12,17,2016,-15.26645,-102.9998,14,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
"P18_042","P18",1,7,12,17,2016,-17,-103,6591,0,0,0,0,6382,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_043","P18",1,7,12,18,2016,-17.99932,-102.9998,32818,18,10236,0,0,22229,0,0,74,0,31,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_044","P18",1,7,12,18,2016,-19.00008,-103.0017,18949,3446,22,0,0,1978,13503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"P18_045","P18",1,7,12,19,2016,-20.00003,-103.0004,2510,235,1728,78,87,255,117,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2
"P18_046","P18",1,7,12,19,2016,-21,-103,16967,0,16,0,0,16951,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
"P18_047","P18",1,7,12,20,2016,-22.00005,-103.0001,22115,0,42,0,0,22060,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_048","P18",1,7,12,20,2016,-23.00008,-103.0001,12538,0,34,0,89,12415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_049","P18",1,7,12,21,2016,-23.96168,-103.0001,8147,0,0,0,0,7647,404,50,0,46,0,0,0,0,40,0,0,0,0,30,10,0,0,0,0,0,0,0
"P18_050","P18",1,7,12,21,2016,-23.49958,-102.9997,13604,1156,9808,434,619,932,623,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_051","P18",1,7,12,31,2016,-23.9,-103,39894,0,56,0,0,8815,31023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_052","P18",1,7,1,1,2017,-25.00118,-101.5006,16645,2022,10733,1017,431,1401,1027,0,0,0,0,14,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2
"P18_053","P18",1,7,1,2,2017,-26.00002,-101.4999,10159,0,0,0,255,8525,905,0,0,0,0,474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"P18_054","P18",1,7,1,2,2017,-27.0009,-101.5004,30577,0,13520,0,1950,13495,1612,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
"P18_056","P18",1,7,1,3,2017,-29.09567,-103.0063,12907,0,0,0,0,7112,5795,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
"P18_057","P18",1,7,1,4,2017,-30.4999,-103.0003,675,57,390,25,17,26,19,0,141,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
"P18_058","P18",1,7,1,4,2017,-31.001,-102.9998,21692,0,23,0,3326,17529,0,0,349,0,0,465,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
"P18_059","P18",1,7,1,5,2017,-31.9999,-103,5076,5063,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_060","P18",1,7,1,5,2017,-33.00008,-103,4630,0,24,0,153,3971,0,0,0,0,0,482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"P18_061","P18",1,7,1,6,2017,-34,-102.6657,843,0,0,0,0,424,0,0,371,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_062","P18",1,7,1,7,2017,-36.0001,-102.9999,1032,172,536,43,40,51,68,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_063","P18",1,7,1,7,2017,-34.50197,-103.0002,190,15,99,9,0,49,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_064","P18",1,7,1,7,2017,-37,-103,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_065","P18",1,7,1,8,2017,-38.00003,-103.0001,27,0,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_066","P18",1,7,1,8,2017,-38.50057,-103.0009,14869,0,14850,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_067","P18",1,7,1,9,2017,-39.99993,-103.0007,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_068","P18",1,7,1,9,2017,-40.9992,-102.9978,67653,0,0,0,0,46116,17259,0,170,4108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_069","P18",1,7,1,10,2017,-42.00007,-103.0002,22965,0,0,0,0,15583,6500,282,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_070","P18",1,7,1,10,2017,-41.99978,-102.9998,223087,67,222921,19,36,0,27,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_071","P18",1,7,1,10,2017,-42.99978,-102.9998,16076,0,16017,19,7,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_072","P18",1,7,1,11,2017,-44.00008,-103.0002,133,26,54,0,5,13,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_073","P18",1,7,1,11,2017,-44.50032,-103.0004,167,16,93,0,2,46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_074","P18",1,7,1,12,2017,-46.00022,-103.0006,13858,0,62,7,0,0,13773,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P18_075","P18",1,7,1,12,2017,-47.00012,-103.0005,793,56,506,39,31,61,17,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
