"Sample_ID","lat_N","lon_E","Nutricline_1uM_Interp","Phosphate_surfBottle","Silicate_surfBottle","Nitrate_NitriteBottle","CTD_salinity","Temp_SST","Cruise","Metagenome_Sample_ID","Omega_P","Omega_N","Omega_Fe"
"I9N2016_233_nifH",17.50133,89.8628,61.4,0.07,1.1,NA,34.0053,29.3719,"IO9","I9N2016_233_META",0.652991542,0.308708248,-0.656141498
"I9N2016_235_nifH",17.883125,89.85993,28.7,0.09,0.4,NA,33.0637,29.433,"IO9","I9N2016_235_META",0.959417305,-0.732231998,-0.520750981
"I9N2016_236_nifH",17.63123833,89.921725,0,0.1,0.05,NA,32.5929,29.299,"IO9","I9N2016_236_META",0.743672545,-0.699059583,-0.621778941
"I9N2016_238_nifH",15.402505,90.146205,0,0.12,-0.65,NA,31.6513,29.392,"IO9","I9N2016_238_META",-0.193998469,0.248375586,-0.217860767
"N482014_001_nifH",19.001,-158,NA,0.16,NA,0.01,NA,27.84,"NH1418","N482014_001_META",-0.64267801,0.306409573,0.056475466
"N482014_017_nifH",18.001,-157.65,176.3,0.184,NA,0.01,NA,27.673,"NH1418","N482014_017_META",-0.678611804,0.194064182,1.036434543
"N482014_073_nifH",13.002,-155.57,100.9,0.192,NA,0.01,NA,28.147,"NH1418","N482014_073_META",-0.678661988,0.184386087,1.396204222
"N482014_098_nifH",11.999,-155.22,79.4,0.192,NA,0.01,NA,28.364,"NH1418","N482014_098_META",-0.674257823,0.248553183,0.975175332
"N482014_100_nifH",11.999,-155.22,79.4,0.194,NA,0.01,NA,28.37,"NH1418","N482014_100_META",-0.681155169,-0.446394268,2.401296747
"N482014_114_nifH",11.001,-154.87,38.2,0.171,NA,0.01,NA,28.388,"NH1418","N482014_114_META",-0.679526272,-0.169093441,2.38187221
"N482014_130_nifH",10.004,-154.52,50.8,0.177,NA,0.01,NA,28.526,"NH1418","N482014_130_META",-0.671156573,0.048921575,2.928787612
"N482014_162_nifH",7.0004,-153.13,NA,0.105,NA,0.01,NA,29.27,"NH1418","N482014_162_META",-0.64949846,0.823852084,-0.01302606
"N482014_210_nifH",4.999,-152.43,61.7,0.179,NA,0.11,NA,28.899,"NH1418","N482014_210_META",-0.681734105,-0.805935014,1.528212097
"N482014_226_nifH",3.0008,-151.74,5,0.432,NA,3.75,NA,27.493,"NH1418","N482014_226_META",-0.680859813,-1.203585687,1.293228946
"N482014_242_nifH",1.9997,-151.39,5,0.434,NA,3.71,NA,27.433,"NH1418","N482014_242_META",-0.681566153,-1.202295386,1.566301942
"N482014_262_nifH",-3e-04,-150.7,NA,0.45,NA,4.56,NA,27.015,"NH1418",NA,NA,NA,NA
"N482014_274_nifH",-2.001,-150,5,0.492,NA,5.14,NA,27.475,"NH1418","N482014_274_META",-0.682029041,-1.252895304,1.868393091
"N482014_322_nifH",-3.0001,-149.67,5,0.508,NA,5.74,NA,27.026,"NH1418","N482014_322_META",-0.679730736,-1.234213098,1.130896003
"N482014_338_nifH",-0.9993,-150.35,5,0.474,NA,4.82,NA,27.242,"NH1418","N482014_338_META",-0.6786116,-1.21219265,1.455911165
"N482014_354_nifH",0.4971,-150.87,5,0.415,NA,3.95,NA,27.421,"NH1418","N482014_354_META",-0.679174519,-1.191611993,1.345785815
"N482014_370_nifH",0.9972,-151.04,5,0.349,NA,2.44,NA,27.743,"NH1418","N482014_370_META",-0.681415556,-1.15606863,1.369974915
"N482014_386_nifH",1.4993,-151.22,5,0.329,NA,1.97,NA,27.879,"NH1418","N482014_386_META",-0.68171625,-1.123367118,1.227023603
"N482014_402_nifH",3.9985,-152.09,5,0.389,NA,3.13,NA,27.683,"NH1418","N482014_402_META",-0.681278852,-1.182124431,1.393959224
"N482014_418_nifH",7.9994,-153.48,NA,0.107,NA,0.01,NA,29.052,"NH1418","N482014_418_META",-0.657783418,0.880065098,1.97537848
"N482014_434_nifH",9.0001,-154.17,55.4,0.157,NA,0.01,NA,28.79,"NH1418","N482014_434_META",-0.674781576,0.264937788,1.825604151
"N482014_466_nifH",14.999,-156.26,NA,0.19,NA,0.01,NA,27.348,"NH1418","N482014_466_META",-0.660413436,0.403588616,-0.224773167
"N482014_482_nifH",16,-156.61,NA,0.18,NA,0.01,NA,27.582,"NH1418","N482014_482_META",-0.67137095,0.556795429,0.040162175
"N482014_498_nifH",17,-157.3,NA,0.189,NA,0.1,NA,27.595,"NH1418","N482014_498_META",-0.63047036,0.238325813,0.069156443
"I7N2018_001GS_nifH",-28.9832,54.4993,111.0030955,0.071,1.2,0,35.5675,23.127,"IO7","I7N2018_001GS_META",-0.123184745,0.44396046,-0.594884303
"I7N2018_002GS_nifH",-28.324,54.4965,132.4841063,0.044,1.1,0,35.7053,23.201,"IO7","I7N2018_002GS_META",-0.135439345,0.507288535,-0.38146725
"I7N2018_003GS_nifH",-26.6688,54.4885,93.75879803,0.036,1.6,0,35.3467,24.565,"IO7","I7N2018_003GS_META",-0.161507682,-0.047540272,-0.597892486
"I7N2018_004GS_nifH",-26.0117,54.5,80.76143906,0.076,1.8,0,35.1732,23.038,"IO7","I7N2018_004GS_META",-0.488174744,1.042214139,-0.082076651
"I7N2018_005GS_nifH",-25.3297,54.5047,126.8125937,0.113,1.6,0,35.0447,24.305,"IO7","I7N2018_005GS_META",-0.581606438,0.344899986,0.615917552
"I7N2018_006GS_nifH",-23.6562,54.5153,118.3698648,0.113,1.8,0,35.017,26.435,"IO7","I7N2018_006GS_META",-0.642107164,0.241074021,0.379860981
"I7N2018_007GS_nifH",-23.3332,54.5015,125.7523428,0.099,1.9,0,35.0636,26.209,"IO7","I7N2018_007GS_META",-0.613992406,0.262966733,0.588505801
"I7N2018_008GS_nifH",-21.5058,54.3188,105.6327896,0.095,2,0,35.0646,26.379,"IO7","I7N2018_008GS_META",-0.569129342,0.44428143,0.085071688
"I7N2018_009GS_nifH",-20.5048,54.5155,131.6691392,0.101,1.8,0,34.9015,27.207,"IO7","I7N2018_009GS_META",-0.60052993,0.498380162,0.386908146
"I7N2018_010GS_nifH",-19.4902,54.6708,105.7529329,0.118,1.7,0,34.7821,27.555,"IO7","I7N2018_010GS_META",-0.653392812,0.69763752,1.461613285
"I7N2018_011GS_nifH",-18.5033,54.989,132.315406,0.116,1.6,0,34.8903,27.632,"IO7","I7N2018_011GS_META",-0.669668648,0.532890373,0.599411377
"I7N2018_012GS_nifH",-17.3687,54.9963,98.75229318,0.123,2.2,0,34.6326,27.89,"IO7","I7N2018_012GS_META",-0.667560653,0.493298686,2.453360741
"I7N2018_013GS_nifH",-16.2303,54.9955,66.1913004,0.138,2.4,0,34.7015,27.911,"IO7","I7N2018_013GS_META",-0.676221508,0.359215139,2.020844841
"I7N2018_014GS_nifH",-15.0915,55.0003,53.29020125,0.142,2.4,0,34.7202,27.86,"IO7","I7N2018_014GS_META",-0.676480893,0.359662643,2.046857538
"I7N2018_015GS_nifH",-13.957,54.9983,17.53527779,0.123,2.6,0,34.6721,28.178,"IO7","I7N2018_015GS_META",-0.680942749,0.680789108,1.730177866
"I7N2018_016GS_nifH",-11.8807,54.5567,9.284192739,0.143,2.2,0,34.8598,27.821,"IO7","I7N2018_016GS_META",-0.623543889,0.835465568,1.165474415
"I7N2018_017GS_nifH",-11.1367,53.6727,41.59048182,0.116,1.9,0,34.8322,28.049,"IO7","I7N2018_017GS_META",-0.672856713,0.651527714,1.427176975
"I7N2018_018GS_nifH",-9.6417,51.8827,41.22337227,0.138,2.3,0.1,34.7365,28.196,"IO7","I7N2018_018GS_META",-0.675578232,0.601198322,2.220229506
"I7N2018_019GS_nifH",-9.2587,51.429,12.13011101,0.143,2.7,0.1,34.924,28.184,"IO7","I7N2018_019GS_META",-0.665318558,0.398743887,1.738696996
"I7N2018_020GS_nifH",-8.5657,52.3678,10.45015647,0.118,2.4,0.11,35.1645,28.457,"IO7","I7N2018_020GS_META",-0.199590862,-0.397196679,-0.648654837
"I7N2018_021GS_nifH",-8.199,52.8602,22.4165569,0.119,2.3,0.11,34.8327,28.767,"IO7","I7N2018_021GS_META",-0.59890353,0.850844346,0.42486084
"I7N2018_022GS_nifH",-8.0045,53.2943,34.81095969,0.103,2.1,0,34.6033,28.796,"IO7","I7N2018_022GS_META",-0.608232046,0.832234165,1.576589691
"I7N2018_023GS_nifH",-7.0392,53.9578,13.17365702,0.13,2.4,0.11,34.4231,28.405,"IO7","I7N2018_023GS_META",-0.660136072,0.875374965,1.684791271
"I7N2018_024GS_nifH",-5.6037,54.9467,7.753228806,0.104,2.2,0.1,34.6767,28.977,"IO7",NA,NA,NA,NA
"I7N2018_025GS_nifH",-5.1057,55.2838,29.89228645,NA,NA,NA,34.8615,29.124,"IO7","I7N2018_025GS_META",-0.526385534,0.366661102,0.51488384
"I7N2018_026GS_nifH",-3.7122,55.4608,33.06305785,0.164,2,0,35.4426,28.727,"IO7","I7N2018_026GS_META",-0.656562681,0.385245737,3.458923998
"I7N2018_027GS_nifH",-3.2358,55.996,7.912411405,0.149,2,0,35.4177,29.073,"IO7",NA,NA,NA,NA
"I7N2018_028GS_nifH",-2.9978,56.1927,18.75538332,0.145,1.5,0.01,35.4177,29.004,"IO7","I7N2018_028GS_META",-0.636474033,0.028845309,0.303870616
"I7N2018_029GS_nifH",-2.291,56.7873,52.3076318,0.157,1.7,0,35.3152,29.343,"IO7","I7N2018_029GS_META",-0.415153306,-0.290862329,0.054865073
"I7N2018_030GS_nifH",-0.5058,57.2607,74.08914984,0.146,1.5,0,35.2906,29.956,"IO7","I7N2018_030GS_META",-0.54532805,0.00116656,0.103360438
"I7N2018_031GSV1_nifH",-8e-04,57.269,55.04834484,0.161,1.4,0,35.2736,29.81,"IO7",NA,NA,NA,NA
"I7N2018_031GSV2_nifH",0.4982,57.2758,44.49730464,0.126,1.5,0.1,35.1253,29.78,"IO7",NA,NA,NA,NA
"I7N2018_033GS_nifH",1.1878,57.2992,66.913352,0.114,1.6,0,34.9142,29.75,"IO7","I7N2018_033GS_META",-0.445762248,0.136790076,0.112294689
"I7N2018_034GS_nifH",2.0078,57.33,66.53272928,0.137,1.6,0,34.8837,29.48,"IO7","I7N2018_034GS_META",-0.450695526,0.19682945,-0.188370349
"I7N2018_035GS_nifH",2.7988,58.0615,10.0948474,0.135,1.6,0,35.0733,29.328,"IO7","I7N2018_035GS_META",-0.506473281,-0.01339671,0.025071537
"I7N2018_036GS_nifH",4.3782,59.5145,42.86613969,0.131,1.6,0,35.1671,29.225,"IO7","I7N2018_036GS_META",-0.403896138,0.338899046,0.015611452
"I7N2018_037GS_nifH",5.197,60.2587,37.80860366,0.144,1.8,0,35.3135,29.246,"IO7","I7N2018_037GS_META",-0.441763669,0.210592117,-0.357192287
"I7N2018_038GS_nifH",5.9957,60.9932,4.276087124,NA,NA,NA,35.1898,29.777,"IO7","I7N2018_038GS_META",-0.487098936,0.145038297,-0.044728906
"I7N2018_039GS_nifH",6.7923,61.7252,45.73140793,0.113,1.6,0,34.9995,29.861,"IO7","I7N2018_039GS_META",-0.449337875,0.366756644,0.03997505
"I7N2018_040GS_nifH",7.5898,62.4565,57.67760817,0.094,1.5,0,35.0161,30.021,"IO7","I7N2018_040GS_META",-0.447797899,0.145205113,-0.089666645
"I7N2018_041GS_nifH",8.3957,63.1937,67.00121729,0.105,1.5,0,34.8862,30.173,"IO7","I7N2018_041GS_META",-0.481172567,0.232468237,-0.231732419
"I7N2018_042GS_nifH",9.187,63.9213,89.4419767,0.122,1.6,0.01,35.5196,30.472,"IO7","I7N2018_042GS_META",-0.539843126,-0.035961032,-0.239112055
"I7N2018_043GS_nifH",9.9895,64.6675,50.02352659,0.127,1.4,0,35.4406,30.17,"IO7","I7N2018_043GS_META",-0.513468818,0.030495029,0.024239445
"I7N2018_044GS_nifH",11.0735,64.665,74.39695743,0.172,1.2,0.01,36.2242,29.887,"IO7","I7N2018_044GS_META",-0.560819059,-0.097740118,0.269592111
"I7N2018_045GS_nifH",12.1277,64.6678,45.27500829,0.118,1.4,0,35.5208,30.16,"IO7","I7N2018_045GS_META",-0.44684618,0.008496076,-0.300557068
"I7N2018_046GS_nifH",13.2435,64.6692,47.73733409,0.145,1.5,0.01,36.0168,30.123,"IO7","I7N2018_046GS_META",-0.440934855,-0.023858777,-0.007393383
"I7N2018_047GS_nifH",14.3195,64.6688,56.12348925,0.177,1.2,0.01,36.5519,30.25,"IO7","I7N2018_047GS_META",-0.542901319,-0.163910871,-0.189532791
"I7N2018_048GS_nifH",15.1412,65.141,60.74448265,0.14,1.5,0.01,36.1803,30.432,"IO7","I7N2018_048GS_META",-0.564031442,-0.118472725,0.224424347
"I7N2018_049GS_nifH",15.6883,66.0903,70.9846292,0.107,1.4,0,35.9783,30.463,"IO7","I7N2018_049GS_META",-0.458253692,0.020278419,-0.446539345
"I7N2018_050GS_nifH",16.2358,67.0402,79.8859136,0.151,1.6,0.01,36.1268,30.586,"IO7","I7N2018_050GS_META",-0.503459166,-0.117521151,-0.214804477
"I7N2018_051GS_nifH",16.785,67.9927,57.33166531,0.215,1,0,36.5356,30.515,"IO7","I7N2018_051GS_META",-0.60281927,-0.417431635,-0.155254561
"I7N2018_053GS_nifH",17.7192,68.9855,36.8836991,0.068,1,0.01,35.9919,30.924,"IO7","I7N2018_053GS_META",-0.072626095,-0.778339483,-0.219146575
"I7N2018_054GS_nifH",17.9958,68.014,43.57608825,0.248,1,0,36.5296,30.879,"IO7","I7N2018_054GS_META",-0.533329978,-0.493222468,-0.548275905
"I7N2018_004_nifH",-29.99675,40.0075,NA,NA,NA,NA,NA,22.44,"IO7","I7N2018_004_META",-0.345338012,0.325254301,-0.334405793
"I7N2018_006_nifH",-30.0118,41.6422,NA,NA,NA,NA,NA,25.753,"IO7","I7N2018_006_META",-0.410339947,0.179386964,-0.22286501
"I7N2018_010_nifH",-29.9998,42.6096,NA,NA,NA,NA,NA,25.705,"IO7","I7N2018_010_META",-0.386852389,0.247388204,-0.240515989
"I7N2018_014_nifH",-29.9997,43.6521,NA,NA,NA,NA,NA,24.788,"IO7","I7N2018_014_META",-0.278399729,0.157760847,0.095262624
"I7N2018_018_nifH",-29.9998,44.604,NA,NA,NA,NA,NA,24.96,"IO7","I7N2018_018_META",-0.421114701,-0.1731538,-0.338555726
"I7N2018_022_nifH",-30.0003,45.5031,NA,NA,NA,NA,NA,24.033,"IO7","I7N2018_022_META",-0.276379896,0.198517038,-0.367868175
"I7N2018_026_nifH",-29.9999,46.4018,NA,NA,NA,NA,NA,24.251,"IO7","I7N2018_026_META",-0.230423538,0.040517422,-0.481374274
"I7N2018_029_nifH",-29.9999,47.3732,NA,NA,NA,NA,NA,24.972,"IO7","I7N2018_029_META",-0.254293234,-0.163176087,-0.579204993
"I7N2018_033_nifH",-30.00016,48.5775,NA,NA,NA,NA,NA,22.991,"IO7",NA,NA,NA,NA
"I7N2018_037_nifH",-30.0007,49.2462,NA,NA,NA,NA,NA,23.535,"IO7","I7N2018_037_META",-0.199068989,0.117066324,-0.592346942
"I7N2018_040_nifH",-30.0002,50.0109,NA,NA,NA,NA,NA,23.431,"IO7","I7N2018_040_META",-0.096034555,0.041981216,-0.369286783
"I7N2018_044_nifH",-30.0002,50.9345,NA,NA,NA,NA,NA,23.779,"IO7",NA,NA,NA,NA
"I7N2018_048_nifH",-30.0012,51.2092,NA,NA,NA,NA,NA,23.833,"IO7","I7N2018_048_META",-0.157524167,0.195050032,-0.541118594
"I7N2018_051_nifH",-29.9996,51.8299,NA,NA,NA,NA,NA,23.73,"IO7","I7N2018_051_META",0.125993185,0.029833112,-0.493075993
"I7N2018_055_nifH",-29.9999,52.8149,NA,NA,NA,NA,NA,24.517,"IO7",NA,NA,NA,NA
"I7N2018_059_nifH",-30.0004,53.7072,NA,NA,NA,NA,NA,22.952,"IO7",NA,NA,NA,NA
"I7N2018_063_nifH",-29.9998,54.4997,136.9912845,0.072,1.5,NA,35.6185,22.996,"IO7","I7N2018_063_META",0.184262134,0.450581422,-0.462803563
"I7N2018_067_nifH",-29.9034,54.4995,136.9912845,0.072,1.5,NA,35.6185,23.17,"IO7","I7N2018_067_META",0.143176542,0.504301137,-0.388027378
"I7N2018_070_nifH",-29.4962,54.4989,120.4833152,0.06,1.4,NA,35.6214,23.228,"IO7","I7N2018_070_META",0.13579356,0.455701782,-0.436811395
"I7N2018_072_nifH",-29.4989,54.5769,128.7372999,0.072,1.5,NA,35.6185,23.189,"IO7","I7N2018_072_META",0.143555673,0.224556565,-0.414301291
"I7N2018_076_nifH",-28.9572,54.4988,111.0030955,0.089,1.2,NA,35.5675,23.091,"IO7","I7N2018_076_META",0.012154577,0.162241002,-0.622880185
"I7N2018_081_nifH",-28.6646,54.4986,119.0955196,0.074,1.2,NA,35.5773,23.082,"IO7",NA,NA,NA,NA
"I7N2018_084_nifH",-28.4941,54.4983,125.789813,0.062,1.2,NA,35.7053,23.182,"IO7","I7N2018_084_META",0.058611342,0.371308016,-0.466348055
"I7N2018_088_nifH",-28.3245,54.4957,132.4841063,0.062,1.2,NA,35.7053,23.21,"IO7","I7N2018_088_META",-0.067741261,0.422561488,-0.551532333
"I7N2018_092_nifH",-27.9928,54.4958,118.6777534,0.057,1.3,NA,35.6181,23.14,"IO7","I7N2018_092_META",-0.07667126,0.442750096,-0.405206943
"I7N2018_095_nifH",-27.9528,54.4957,108.0315846,0.057,1.3,NA,35.6181,23.217,"IO7","I7N2018_095_META",-0.012703003,0.49191611,-0.468533509
"I7N2018_099_nifH",-27.6598,54.494,97.38541587,0.052,1.2,NA,35.4935,23.56,"IO7","I7N2018_099_META",0.116978847,0.180029451,-0.592512908
"I7N2018_102_nifH",-27.4168,54.4889,96.32587216,0.052,1.2,NA,35.4935,23.001,"IO7","I7N2018_102_META",-0.159915976,0.103939014,-0.562048257
"I7N2018_106_nifH",-27.3308,54.4846,95.26632844,0.059,1.6,NA,35.3906,23.841,"IO7","I7N2018_106_META",0.030158161,0.075009684,-0.467892717
"I7N2018_110_nifH",-27.0003,54.4863,109.8640269,0.059,1.6,NA,35.3906,24.182,"IO7","I7N2018_110_META",0.149981964,0.09570945,-0.598351677
"I7N2018_114_nifH",-26.7799,54.4882,101.8114125,0.059,1.6,NA,35.3906,24.368,"IO7","I7N2018_114_META",0.409351593,-0.224935204,-0.423928574
"I7N2018_117_nifH",-26.6692,54.4886,93.75879803,0.054,1.7,NA,35.3467,24.533,"IO7","I7N2018_117_META",-0.058202283,0.032285616,-0.42866812
"I7N2018_121_nifH",-26.3266,54.503,109.0330457,0.109,1.9,NA,35.1154,23.446,"IO7","I7N2018_121_META",-0.297353825,0.123231409,-0.279549328
"I7N2018_125_nifH",-26.0627,54.5015,94.89724238,0.094,1.9,NA,35.1732,23.084,"IO7","I7N2018_125_META",-0.33393549,0.513875072,-0.188824651
"I7N2018_132_nifH",-25.6592,54.5036,105.9111479,0.1,0.6,NA,35.1313,23.157,"IO7","I7N2018_132_META",-0.356495577,0.413000725,-0.32322864
"I7N2018_135_nifH",-25.5816,54.5041,116.3618708,0.1,0.6,NA,35.1313,23.966,"IO7","I7N2018_135_META",-0.28402922,0.396887913,-0.343126916
"I7N2018_138_nifH",-25.3299,54.5038,126.8125937,0.131,1.6,NA,35.0447,24.293,"IO7",NA,NA,NA,NA
"I7N2018_142_nifH",-24.9958,54.4998,101.7284805,0.136,1.6,NA,35.0305,26.54,"IO7","I7N2018_142_META",-0.596645081,0.262048802,0.80382886
"I7N2018_146_nifH",-24.9473,54.5118,118.9360915,0.136,1.6,NA,35.0305,26.553,"IO7","I7N2018_146_META",-0.586971509,0.580697753,0.554691656
"I7N2018_150_nifH",-24.6612,54.5021,136.1437025,0.105,1.7,NA,34.9987,26.613,"IO7","I7N2018_150_META",-0.611579496,0.427662608,0.282729335
"I7N2018_154_nifH",-24.3338,54.519,107.6186127,0.139,1.8,NA,35.0116,26.555,"IO7","I7N2018_154_META",-0.596706302,0.330049985,0.142699076
"I7N2018_158_nifH",-24.0535,54.5116,108.146455,0.139,1.8,NA,35.0116,26.542,"IO7","I7N2018_158_META",-0.639524649,0.339721594,0.336867434
"I7N2018_161_nifH",-23.9886,54.5095,108.6742973,0.139,1.8,NA,35.0402,26.448,"IO7","I7N2018_161_META",-0.640543802,0.21770058,0.750918406
"I7N2018_165_nifH",-23.6558,54.5155,118.3698648,0.132,1.9,NA,35.017,26.433,"IO7","I7N2018_165_META",-0.622096763,0.18078225,0.850386723
"I7N2018_169_nifH",-23.3326,54.5031,125.7523428,0.118,1.9,NA,35.0636,26.239,"IO7","I7N2018_169_META",-0.561936647,0.259845638,0.457391019
"I7N2018_173_nifH",-22.9933,54.5032,116.2954789,0.142,2,NA,35.0675,26.264,"IO7","I7N2018_173_META",-0.581477087,0.362860986,0.539818729
"I7N2018_177_nifH",-22.9166,54.5029,129.9996042,0.118,1.9,NA,35.0636,26.275,"IO7","I7N2018_177_META",-0.621805248,0.356569335,0.702132936
"I7N2018_181_nifH",-22.4947,54.5006,143.7037294,0.143,2.1,NA,35.0142,26.39,"IO7","I7N2018_181_META",-0.54240539,0.365430184,0.43286153
"I7N2018_184_nifH",-22.0147,54.5055,34.00849669,0.117,1.8,NA,35.0748,26.258,"IO7","I7N2018_184_META",-0.513576997,0.398494362,-0.134625013
"I7N2018_188_nifH",-21.9951,54.5198,69.82064315,0.117,1.8,NA,35.0748,26.286,"IO7","I7N2018_188_META",-0.48776197,0.413553328,0.429940237
"I7N2018_192_nifH",-21.4986,54.3169,105.6327896,0.113,2,NA,35.0646,26.386,"IO7","I7N2018_192_META",-0.486097056,0.320634382,-0.291763507
"I7N2018_196_nifH",-21.205,54.43,118.0898758,0.112,1.8,NA,34.6308,26.312,"IO7","I7N2018_196_META",-0.484303083,0.538173315,-0.095788033
"I7N2018_200_nifH",-21.001,54.509,130.546962,0.112,1.8,NA,34.6308,27.001,"IO7","I7N2018_200_META",-0.584792386,0.875555402,0.287747771
"I7N2018_203_nifH",-20.5022,54.5168,131.6691392,0.12,1.8,NA,34.9015,27.152,"IO7","I7N2018_203_META",-0.615730693,0.63838212,0.429898223
"I7N2018_205_nifH",-20.3369,54.51,131.6691392,0.12,1.8,NA,34.9015,27.243,"IO7","I7N2018_205_META",-0.614945467,0.639523657,0.189933928
"I7N2018_209_nifH",-19.9971,54.4966,142.5561775,0.112,1.5,NA,34.8236,27.322,"IO7","I7N2018_209_META",-0.621835691,0.424394689,0.260627932
"I7N2018_213_nifH",-19.6282,54.6225,124.1545552,0.136,1.7,NA,34.7821,27.611,"IO7","I7N2018_213_META",-0.664363471,0.544301865,0.823981053
"I7N2018_217_nifH",-19.4888,54.6711,105.7529329,0.136,1.7,NA,34.7821,27.558,"IO7","I7N2018_217_META",-0.663144078,0.680045361,1.154331767
"I7N2018_221_nifH",-19.0042,54.8286,112.2841228,0.144,1.6,NA,34.8298,27.625,"IO7","I7N2018_221_META",-0.637958496,0.805909861,0.815510727
"I7N2018_225_nifH",-18.8598,54.8749,122.2997644,0.144,1.6,NA,34.8298,27.672,"IO7","I7N2018_225_META",-0.654041454,0.689188417,0.764516646
"I7N2018_228_nifH",-18.5029,54.9899,132.315406,0.135,1.7,NA,34.8903,27.636,"IO7","I7N2018_228_META",-0.654743146,0.783463922,0.415768803
"I7N2018_232_nifH",-18.1222,54.999,118.3786234,0.126,1.7,NA,34.8603,27.514,"IO7","I7N2018_232_META",-0.658415932,0.905329633,0.482359
"I7N2018_236_nifH",-18.0187,55.0058,104.4418407,0.126,1.7,NA,34.8603,27.593,"IO7","I7N2018_236_META",-0.648337328,0.837573963,0.529784803
"I7N2018_240_nifH",-17.3673,54.9963,98.75229318,0.141,2.3,NA,34.6326,27.907,"IO7","I7N2018_240_META",-0.674618223,0.32170229,2.834164627
"I7N2018_244_nifH",-17.3325,54.9969,85.23851315,0.141,2.3,NA,34.6326,27.887,"IO7","I7N2018_244_META",-0.674303352,0.568592887,2.297221909
"I7N2018_248_nifH",-16.7954,54.9991,71.72473311,0.149,2.3,NA,34.6619,27.924,"IO7","I7N2018_248_META",-0.67931345,0.268284693,2.263505437
"I7N2018_251_nifH",-16.4186,54.9974,68.95801676,0.149,2.3,NA,34.6619,27.98,"IO7","I7N2018_251_META",-0.680586558,0.329713351,1.872702974
"I7N2018_255_nifH",-16.2271,54.9976,66.1913004,0.157,2.5,NA,34.7015,27.886,"IO7","I7N2018_255_META",-0.675855073,0.252515093,2.110542101
"I7N2018_259_nifH",-15.6515,55.0007,47.810956,0.161,2.3,NA,34.7878,27.963,"IO7","I7N2018_259_META",-0.678489423,0.90097054,1.397190812
"I7N2018_263_nifH",-15.5602,55.0007,50.55057863,0.161,2.3,NA,34.7878,27.84,"IO7","I7N2018_263_META",-0.680162402,0.541313489,2.179188846
"I7N2018_267_nifH",-15.091,55.0008,53.29020125,0.161,2.5,NA,34.7202,27.86,"IO7","I7N2018_267_META",-0.680601733,0.548617937,2.129047486
"I7N2018_271_nifH",-14.68,55.0025,51.27946914,0.161,2.5,NA,34.7202,27.952,"IO7","I7N2018_271_META",-0.678130564,0.645732513,1.578888548
"I7N2018_274_nifH",-14.5181,55.0039,49.26873702,0.144,2.4,NA,34.776,27.117,"IO7","I7N2018_274_META",-0.677799669,0.69399987,2.09176035
"I7N2018_278_nifH",-13.9534,55,17.53527779,0.141,2.7,NA,34.6721,28.167,"IO7","I7N2018_278_META",-0.673608706,0.449300436,2.409814865
"I7N2018_282_nifH",-13.8991,54.9985,14.00919409,0.141,2.7,NA,34.6721,28.1,"IO7","I7N2018_282_META",-0.673029269,0.693048645,2.122384809
"I7N2018_286_nifH",-13.3895,54.9917,10.48311039,0.138,2.4,NA,34.714,27.976,"IO7","I7N2018_286_META",-0.674640814,0.817936011,1.32763157
"I7N2018_290_nifH",-13.1164,54.9958,28.95162873,0.138,2.4,NA,34.714,28.011,"IO7","I7N2018_290_META",-0.675299586,0.872122566,1.443133321
"I7N2018_294_nifH",-12.8191,54.9997,47.42014706,0.138,2.4,NA,34.714,28.081,"IO7","I7N2018_294_META",-0.678142698,0.669831617,1.734152973
"I7N2018_297_nifH",-12.2442,54.9942,11.55695762,0.149,2.3,NA,34.8698,28.076,"IO7","I7N2018_297_META",-0.657756306,1.021359608,1.007266027
"I7N2018_301_nifH",-12.2089,54.9603,10.42057518,0.162,2.2,NA,34.8598,27.956,"IO7","I7N2018_301_META",-0.680305293,0.749550004,1.402574468
"I7N2018_305_nifH",-11.8754,54.5499,9.284192739,0.162,2.2,NA,34.8598,27.841,"IO7","I7N2018_305_META",-0.590476957,0.954876933,0.998278382
"I7N2018_309_nifH",-11.731,54.3803,9.99248145,0.162,2.2,NA,34.8598,27.84,"IO7","I7N2018_309_META",-0.634933299,0.770167646,0.630480477
"I7N2018_313_nifH",-11.499,54.1094,10.70077016,0.155,2,NA,34.882,27.858,"IO7","I7N2018_313_META",-0.644137189,0.791105471,0.686917353
"I7N2018_316_nifH",-11.1282,53.6649,41.59048182,0.135,1.9,NA,34.8322,28.069,"IO7","I7N2018_316_META",-0.658955129,0.524625205,0.780110205
"I7N2018_320_nifH",-11.0668,53.5901,47.81936017,0.135,1.9,NA,34.8322,27.944,"IO7","I7N2018_320_META",-0.653074267,0.695170533,0.999368445
"I7N2018_324_nifH",-10.7525,53.2101,54.04823851,0.129,2,0.21,34.8172,27.98,"IO7","I7N2018_324_META",-0.659384547,0.691193817,1.16928417
"I7N2018_328_nifH",-10.513,52.9227,59.21481434,0.157,2,NA,34.6882,27.802,"IO7","I7N2018_328_META",-0.658138197,0.730332962,1.088676069
"I7N2018_332_nifH",-10.3834,52.7681,64.38139016,0.157,2,NA,34.6882,27.78,"IO7","I7N2018_332_META",-0.657099805,0.845682776,0.970122424
